Node,OpName,Count,Total_us,Total_ms
9,"AEAD_ENCRYPT_GROUP_A",1,4,0.004
9,"AEAD_ENCRYPT_GROUP_B",1,4,0.004
9,"AUTH_VERIFY",2,443,0.443
1,"AEAD_DECRYPT_DATA",500,928,0.928
1,"AEAD_DECRYPT_GROUP",1,2,0.002
1,"AUTH_ACK_VERIFY",1,183,0.183
1,"AUTH_GEN",1,150,0.15
0,"AEAD_DECRYPT_GROUP",1,2,0.002
0,"AEAD_ENCRYPT_DATA",500,2753,2.753
0,"AUTH_ACK_VERIFY",1,188,0.188
0,"AUTH_GEN",1,193,0.193
