Node,OpName,Count,Total_us,Total_ms
9,"AEAD_ENCRYPT_GROUP_A",1,4,0.004
9,"AEAD_ENCRYPT_GROUP_B",1,3,0.003
9,"AUTH_VERIFY",2,479,0.479
1,"AEAD_DECRYPT_DATA",500,937,0.937
1,"AEAD_DECRYPT_GROUP",1,1,0.001
1,"AUTH_ACK_VERIFY",1,203,0.203
1,"AUTH_GEN",1,168,0.168
0,"AEAD_DECRYPT_GROUP",1,2,0.002
0,"AEAD_ENCRYPT_DATA",500,3236,3.236
0,"AUTH_ACK_VERIFY",1,215,0.215
0,"AUTH_GEN",1,210,0.21
