Node,PktsSent,PktsRecv,BytesSent,BytesRecv,AvgDelay_s,Crypto_ms,InitE_J,FinalE_J
99,1,1,118,160,0.000000,0.180000,500.000000,498.986918
98,0,0,0,0,0.000000,0.000000,500.000000,498.986536
97,0,0,0,0,0.000000,0.000000,500.000000,498.985573
96,0,0,0,0,0.000000,0.000000,500.000000,498.987050
95,0,0,0,0,0.000000,0.000000,500.000000,498.988743
94,0,0,0,0,0.000000,0.000000,500.000000,498.992467
93,0,0,0,0,0.000000,0.000000,500.000000,498.997098
92,0,0,0,0,0.000000,0.000000,500.000000,499.006023
91,0,0,0,0,0.000000,0.000000,500.000000,499.006000
90,0,0,0,0,0.000000,0.000000,500.000000,499.003352
89,0,0,0,0,0.000000,0.000000,500.000000,498.990097
88,0,0,0,0,0.000000,0.000000,500.000000,498.991152
87,0,0,0,0,0.000000,0.000000,500.000000,498.989803
86,0,0,0,0,0.000000,0.000000,500.000000,498.992718
85,0,0,0,0,0.000000,0.000000,500.000000,498.993827
84,0,0,0,0,0.000000,0.000000,500.000000,498.999441
83,0,0,0,0,0.000000,0.000000,500.000000,499.003717
82,0,0,0,0,0.000000,0.000000,500.000000,499.005135
81,0,0,0,0,0.000000,0.000000,500.000000,499.008968
80,0,0,0,0,0.000000,0.000000,500.000000,499.006638
79,0,0,0,0,0.000000,0.000000,500.000000,498.995798
78,0,0,0,0,0.000000,0.000000,500.000000,498.998807
77,0,0,0,0,0.000000,0.000000,500.000000,498.998812
76,0,0,0,0,0.000000,0.000000,500.000000,499.000558
75,0,0,0,0,0.000000,0.000000,500.000000,498.999883
74,0,0,0,0,0.000000,0.000000,500.000000,499.000123
73,0,0,0,0,0.000000,0.000000,500.000000,499.002228
72,0,0,0,0,0.000000,0.000000,500.000000,499.005544
71,0,0,0,0,0.000000,0.000000,500.000000,499.005509
70,0,0,0,0,0.000000,0.000000,500.000000,499.005637
69,0,0,0,0,0.000000,0.000000,500.000000,499.001953
68,0,0,0,0,0.000000,0.000000,500.000000,499.005558
67,0,0,0,0,0.000000,0.000000,500.000000,498.999893
66,0,0,0,0,0.000000,0.000000,500.000000,499.000584
65,0,0,0,0,0.000000,0.000000,500.000000,498.998487
64,0,0,0,0,0.000000,0.000000,500.000000,499.001250
63,0,0,0,0,0.000000,0.000000,500.000000,498.999689
62,0,0,0,0,0.000000,0.000000,500.000000,499.002264
61,0,0,0,0,0.000000,0.000000,500.000000,499.003533
60,0,0,0,0,0.000000,0.000000,500.000000,499.003780
59,0,0,0,0,0.000000,0.000000,500.000000,499.002050
28,0,0,0,0,0.000000,0.000000,500.000000,499.001632
27,0,0,0,0,0.000000,0.000000,500.000000,498.996310
26,0,0,0,0,0.000000,0.000000,500.000000,498.993982
25,0,0,0,0,0.000000,0.000000,500.000000,498.993341
24,0,0,0,0,0.000000,0.000000,500.000000,498.993992
23,0,0,0,0,0.000000,0.000000,500.000000,498.994689
22,0,0,0,0,0.000000,0.000000,500.000000,498.997715
21,0,0,0,0,0.000000,0.000000,500.000000,499.000641
20,0,0,0,0,0.000000,0.000000,500.000000,498.999530
19,0,0,0,0,0.000000,0.000000,500.000000,498.999884
18,0,0,0,0,0.000000,0.000000,500.000000,498.999395
17,0,0,0,0,0.000000,0.000000,500.000000,498.997384
16,0,0,0,0,0.000000,0.000000,500.000000,498.996330
15,0,0,0,0,0.000000,0.000000,500.000000,498.995895
14,0,0,0,0,0.000000,0.000000,500.000000,498.996515
13,0,0,0,0,0.000000,0.000000,500.000000,498.997333
0,1,0,160,0,0.000000,0.202000,500.000000,498.996839
1,1,0,160,0,0.000000,0.271000,500.000000,499.000707
2,0,0,0,0,0.000000,0.000000,500.000000,498.994887
3,0,0,0,0,0.000000,0.000000,500.000000,498.996727
4,0,0,0,0,0.000000,0.000000,500.000000,498.995920
5,0,0,0,0,0.000000,0.000000,500.000000,498.996099
6,0,0,0,0,0.000000,0.000000,500.000000,498.997051
7,0,0,0,0,0.000000,0.000000,500.000000,498.997775
8,0,0,0,0,0.000000,0.000000,500.000000,498.998455
9,0,0,0,0,0.000000,0.000000,500.000000,498.996984
10,0,0,0,0,0.000000,0.000000,500.000000,498.996173
11,0,0,0,0,0.000000,0.000000,500.000000,498.998790
12,0,0,0,0,0.000000,0.000000,500.000000,498.999240
29,0,0,0,0,0.000000,0.000000,500.000000,499.002219
30,0,0,0,0,0.000000,0.000000,500.000000,498.998817
31,0,0,0,0,0.000000,0.000000,500.000000,498.998894
32,0,0,0,0,0.000000,0.000000,500.000000,498.996125
33,0,0,0,0,0.000000,0.000000,500.000000,498.992992
34,0,0,0,0,0.000000,0.000000,500.000000,498.991107
35,0,0,0,0,0.000000,0.000000,500.000000,498.991327
36,0,0,0,0,0.000000,0.000000,500.000000,498.994024
37,0,0,0,0,0.000000,0.000000,500.000000,498.995158
38,0,0,0,0,0.000000,0.000000,500.000000,498.999945
39,0,0,0,0,0.000000,0.000000,500.000000,499.001638
40,0,0,0,0,0.000000,0.000000,500.000000,499.000408
41,0,0,0,0,0.000000,0.000000,500.000000,498.999449
42,0,0,0,0,0.000000,0.000000,500.000000,498.995728
43,0,0,0,0,0.000000,0.000000,500.000000,498.995079
44,0,0,0,0,0.000000,0.000000,500.000000,498.993399
45,0,0,0,0,0.000000,0.000000,500.000000,498.994971
46,0,0,0,0,0.000000,0.000000,500.000000,498.997081
47,0,0,0,0,0.000000,0.000000,500.000000,498.999488
48,0,0,0,0,0.000000,0.000000,500.000000,499.003117
49,0,0,0,0,0.000000,0.000000,500.000000,499.004059
50,0,0,0,0,0.000000,0.000000,500.000000,499.000598
51,0,0,0,0,0.000000,0.000000,500.000000,498.998461
52,0,0,0,0,0.000000,0.000000,500.000000,498.997941
53,0,0,0,0,0.000000,0.000000,500.000000,498.996366
54,0,0,0,0,0.000000,0.000000,500.000000,498.996306
55,0,0,0,0,0.000000,0.000000,500.000000,498.997652
56,0,0,0,0,0.000000,0.000000,500.000000,499.001357
57,0,0,0,0,0.000000,0.000000,500.000000,499.001239
58,0,0,0,0,0.000000,0.000000,500.000000,499.004042
ALL,3,1,438,160,0.000000,0.653000,50000.000000,49899.812394
