Node,OpName,Count,Total_us,Total_ms
9,"AEAD_ENCRYPT_GROUP_A",1,4,0.004
9,"AEAD_ENCRYPT_GROUP_B",1,3,0.003
9,"AUTH_VERIFY",2,451,0.451
1,"AEAD_DECRYPT_DATA",10,15,0.015
1,"AEAD_DECRYPT_GROUP",1,2,0.002
1,"AUTH_ACK_VERIFY",1,263,0.263
1,"AUTH_GEN",1,183,0.183
0,"AEAD_DECRYPT_GROUP",1,3,0.003
0,"AEAD_ENCRYPT_DATA",10,57,0.057
0,"AUTH_ACK_VERIFY",1,176,0.176
0,"AUTH_GEN",1,189,0.189
