Node,OpName,Count,Total_us,Total_ms
9,"AEAD_ENCRYPT_GROUP_A",1,41,0.041
9,"AEAD_ENCRYPT_GROUP_B",1,3,0.003
9,"AUTH_VERIFY",2,616,0.616
1,"AEAD_DECRYPT_DATA",500,1295,1.295
1,"AEAD_DECRYPT_GROUP",1,1,0.001
1,"AUTH_ACK_VERIFY",1,273,0.273
1,"AUTH_GEN",1,192,0.192
0,"AEAD_DECRYPT_GROUP",1,2,0.002
0,"AEAD_ENCRYPT_DATA",500,3562,3.562
0,"AUTH_ACK_VERIFY",1,225,0.225
0,"AUTH_GEN",1,222,0.222
